timestamp,open,high,low,close,volume
2026-04-10 14:00:00,72315.4,73143.7,72250.1,72900.4,820.96751014
2026-04-10 15:00:00,72900.4,73305.4,72354.1,72456.0,642.01290239
2026-04-10 16:00:00,72456.0,73059.0,72380.9,72990.9,233.57768085
2026-04-10 17:00:00,72991.0,73141.2,72800.0,73122.9,150.71591802
2026-04-10 18:00:00,73123.0,73183.4,72884.1,73104.6,169.13476614
2026-04-10 19:00:00,73104.6,73264.6,72906.6,73243.0,177.32382509
2026-04-10 20:00:00,73243.0,73444.5,73048.5,73360.8,276.04813308
2026-04-10 21:00:00,73360.8,73360.8,72941.1,73194.7,117.73614145
2026-04-10 22:00:00,73194.7,73249.9,72727.7,72866.3,151.29514762
2026-04-10 23:00:00,72868.5,72970.2,72778.0,72957.4,77.99413308
2026-04-11 00:00:00,72959.1,72970.2,72795.8,72832.6,95.27494218
2026-04-11 01:00:00,72832.6,73000.0,72673.9,72959.7,105.10873913
2026-04-11 02:00:00,72959.7,73099.9,72907.9,72969.1,142.94386185
2026-04-11 03:00:00,72969.2,73077.0,72825.7,72872.4,96.95296453
2026-04-11 04:00:00,72872.5,72950.0,72678.1,72811.6,130.67083272
2026-04-11 05:00:00,72811.7,72843.1,72678.0,72725.8,73.78902787
2026-04-11 06:00:00,72723.2,72781.8,72617.9,72771.9,77.21136388
2026-04-11 07:00:00,72771.9,72830.0,72661.3,72745.0,196.71031824
2026-04-11 08:00:00,72745.0,72808.2,72637.3,72665.7,80.24523379
2026-04-11 09:00:00,72665.7,72915.3,72625.1,72908.4,109.3044155
2026-04-11 10:00:00,72908.5,72917.1,72771.5,72851.3,117.5661772
2026-04-11 11:00:00,72851.4,72919.0,72835.2,72919.0,99.39319109
2026-04-11 12:00:00,72919.0,72990.4,72826.2,72935.4,72.20313836
2026-04-11 13:00:00,72938.6,72938.6,72527.8,72662.6,204.68872528
2026-04-11 14:00:00,72662.9,72772.4,72614.6,72707.8,66.74656784
2026-04-11 15:00:00,72709.1,72904.2,72681.9,72863.0,144.01155456
2026-04-11 16:00:00,72863.0,73228.0,72823.1,73043.1,217.49107973
2026-04-11 17:00:00,73043.2,73179.6,72954.2,73102.4,76.03778357
2026-04-11 18:00:00,73102.4,73750.0,73040.6,73561.2,294.16510029
2026-04-11 19:00:00,73561.3,73807.2,73465.7,73691.2,202.27606604
2026-04-11 20:00:00,73691.3,73700.0,73232.7,73294.3,117.46888033
2026-04-11 21:00:00,73294.4,73550.8,73207.0,73432.5,129.12829577
2026-04-11 22:00:00,73432.4,73570.3,73242.8,73379.7,104.36467537
2026-04-11 23:00:00,73379.7,73379.7,72914.3,73054.3,104.00018574
2026-04-12 00:00:00,73054.3,73122.2,72875.0,73090.5,113.16579021
2026-04-12 01:00:00,73090.5,73138.2,71313.1,71648.5,786.3225605
2026-04-12 02:00:00,71648.5,71982.4,71350.1,71761.7,369.83047187
2026-04-12 03:00:00,71761.7,71871.0,71596.6,71596.8,346.55876354
2026-04-12 04:00:00,71596.8,71681.7,71446.1,71470.5,209.34718072
2026-04-12 05:00:00,71470.5,71789.9,71419.4,71702.8,517.92410184
2026-04-12 06:00:00,71702.9,71758.8,71635.4,71651.1,105.48784036
2026-04-12 07:00:00,71651.1,71760.8,71581.1,71671.1,169.87503665
2026-04-12 08:00:00,71671.1,71796.1,71588.1,71626.1,544.14960774
2026-04-12 09:00:00,71626.0,71633.9,71512.6,71534.7,157.38895655
2026-04-12 10:00:00,71534.8,71684.5,71355.1,71451.4,103.28309917
2026-04-12 11:00:00,71451.5,71538.1,71414.1,71471.3,46.90272323
2026-04-12 12:00:00,71471.3,71499.0,71071.4,71081.0,248.11031424
2026-04-12 13:00:00,71080.9,71138.2,70800.0,70884.9,578.85775655
2026-04-12 14:00:00,70884.9,71092.7,70700.0,70745.2,211.72364012
2026-04-12 15:00:00,70745.3,70939.3,70610.8,70887.0,135.87744924
2026-04-12 16:00:00,70887.0,70950.0,70818.6,70933.0,59.10732967
2026-04-12 17:00:00,70931.0,71201.9,70896.6,71148.8,149.23496787
2026-04-12 18:00:00,71148.8,71220.0,71056.1,71137.0,91.56489353
2026-04-12 19:00:00,71137.0,71224.4,71081.8,71091.0,65.67570833
2026-04-12 20:00:00,71091.1,71440.2,70958.9,71342.1,81.98400122
2026-04-12 21:00:00,71342.0,71457.6,71157.0,71369.7,90.5747018
2026-04-12 22:00:00,71369.7,71381.8,70505.9,70908.7,370.73297247
2026-04-12 23:00:00,70908.6,70908.8,70575.0,70742.7,124.8733569
2026-04-13 00:00:00,70746.6,71266.3,70609.8,71173.5,174.80087307
2026-04-13 01:00:00,71173.4,71228.9,71031.5,71194.0,99.37120221
2026-04-13 02:00:00,71194.1,71277.9,70988.3,71089.1,71.73742211
2026-04-13 03:00:00,71089.1,71166.4,70920.9,70981.9,80.00353899
2026-04-13 04:00:00,70982.0,71150.6,70859.9,70899.9,76.14853836
2026-04-13 05:00:00,70899.8,70931.6,70678.9,70888.9,117.33448779
2026-04-13 06:00:00,70888.9,71103.0,70887.0,71028.1,100.50900069
2026-04-13 07:00:00,71028.2,71071.2,70685.6,70824.6,397.89318821
2026-04-13 08:00:00,70824.6,70866.8,70574.3,70686.8,285.14661501
2026-04-13 09:00:00,70686.8,70909.2,70676.7,70795.0,159.69106393
2026-04-13 10:00:00,70795.1,70847.3,70687.1,70757.0,111.54427589
2026-04-13 11:00:00,70757.1,70995.5,70741.4,70928.8,116.66156075
2026-04-13 12:00:00,70928.9,71224.6,70761.5,71074.6,163.10487067
2026-04-13 13:00:00,71075.8,71700.0,70824.1,71656.8,466.40611946
2026-04-13 14:00:00,71656.0,72402.7,71375.8,72394.6,552.24243011
2026-04-13 15:00:00,72392.5,72458.7,71650.0,71868.1,367.28786998
2026-04-13 16:00:00,71868.0,72439.6,71675.8,72204.0,381.19786133
2026-04-13 17:00:00,72204.1,72598.0,72058.9,72146.8,462.02107502
2026-04-13 18:00:00,72146.8,72456.5,72053.1,72426.7,186.16219894
2026-04-13 19:00:00,72426.7,73478.2,72290.5,73320.3,928.3961008
2026-04-13 20:00:00,73320.3,73399.0,73008.0,73151.2,326.36901354
2026-04-13 21:00:00,73151.2,73370.8,73084.7,73179.2,146.44635283
2026-04-13 22:00:00,73179.3,74746.7,73172.6,74631.2,1894.55685322
2026-04-13 23:00:00,74631.3,74904.2,74405.4,74418.2,546.97906883
2026-04-14 00:00:00,74418.2,74520.0,74103.4,74153.4,239.30481115
2026-04-14 01:00:00,74153.5,74430.4,73974.7,74379.7,185.54256549
2026-04-14 02:00:00,74379.8,74576.2,74285.8,74331.7,141.66620625
2026-04-14 03:00:00,74331.7,74501.0,74251.7,74441.5,231.81527622
2026-04-14 04:00:00,74441.6,74508.7,74352.8,74396.9,118.76774583
2026-04-14 05:00:00,74397.0,74441.4,74156.9,74214.0,141.49707831
2026-04-14 06:00:00,74215.4,74555.0,74215.4,74527.7,140.24130053
2026-04-14 07:00:00,74527.7,74930.0,74434.4,74552.8,562.44091354
2026-04-14 08:00:00,74552.8,74906.0,74456.9,74752.2,278.02669604
2026-04-14 09:00:00,74752.3,74830.9,74425.2,74507.6,195.22451171
2026-04-14 10:00:00,74507.7,74615.1,74340.0,74348.5,170.62685007
2026-04-14 11:00:00,74348.5,74459.4,74309.7,74377.7,105.62748195
2026-04-14 12:00:00,74377.8,74492.0,74281.5,74462.5,167.27487698
2026-04-14 13:00:00,74462.6,75527.8,74413.8,75522.9,822.69729046
2026-04-14 14:00:00,75522.9,76048.1,75015.4,75015.4,1391.03227144
2026-04-14 15:00:00,75015.5,75445.1,74560.0,75328.2,539.84184321
2026-04-14 16:00:00,75327.1,75693.5,74512.3,74645.2,590.16733208
2026-04-14 17:00:00,74639.9,74949.8,74252.5,74742.2,285.62347186
2026-04-14 18:00:00,74742.2,74807.6,73838.0,74094.2,463.29472492
2026-04-14 19:00:00,74094.1,74393.5,73866.2,74219.4,425.23103649
2026-04-14 20:00:00,74226.6,74433.2,74008.2,74100.5,245.71749162
2026-04-14 21:00:00,74101.9,74319.9,73949.7,74274.8,148.70451778
2026-04-14 22:00:00,74274.8,74366.6,73803.2,74023.9,188.10096952
2026-04-14 23:00:00,74023.9,74236.6,74002.2,74148.8,154.89056677
2026-04-15 00:00:00,74148.8,74683.2,74127.0,74569.9,260.84616696
2026-04-15 01:00:00,74569.8,74790.5,74492.1,74610.9,163.72536419
2026-04-15 02:00:00,74610.9,74700.8,74192.2,74326.8,139.04973422
2026-04-15 03:00:00,74327.5,74374.1,74170.2,74346.6,96.55411771
2026-04-15 04:00:00,74346.7,74438.0,74269.3,74344.2,130.70240815
2026-04-15 05:00:00,74344.2,74462.5,73875.0,74025.6,286.94344803
2026-04-15 06:00:00,74025.6,74055.5,73874.0,73892.5,136.65182544
2026-04-15 07:00:00,73892.5,74024.9,73507.1,73742.8,1087.11415211
2026-04-15 08:00:00,73744.5,74187.1,73676.8,74120.2,275.85769474
2026-04-15 09:00:00,74120.2,74189.2,73920.0,74013.6,188.50706427
2026-04-15 10:00:00,74013.6,74250.0,73800.0,73862.8,376.83768821
2026-04-15 11:00:00,73862.9,74257.2,73862.9,74200.0,158.75885429
2026-04-15 12:00:00,74200.0,74465.8,74055.5,74272.8,165.18224832
2026-04-15 13:00:00,74272.8,74432.1,73820.1,74058.6,248.53707181
2026-04-15 14:00:00,74056.9,74519.0,73820.1,74146.5,284.68667128
2026-04-15 15:00:00,74149.8,74310.2,73587.1,73843.8,332.54897619
2026-04-15 16:00:00,73841.4,74178.0,73756.1,73947.5,229.60808183
2026-04-15 17:00:00,73947.8,74247.1,73916.0,74134.9,162.68303381
2026-04-15 18:00:00,74134.9,74399.9,74069.0,74391.2,119.71284939
2026-04-15 19:00:00,74391.3,75285.7,74361.0,75006.2,391.46499673
2026-04-15 20:00:00,75006.2,75039.6,74505.3,74839.5,188.49571771
2026-04-15 21:00:00,74839.5,74863.5,74545.5,74741.9,145.70353479
2026-04-15 22:00:00,74741.9,75429.9,74735.9,74961.0,203.68417698
2026-04-15 23:00:00,74961.0,74961.0,74611.5,74812.5,159.62097486
2026-04-16 00:00:00,74812.5,74870.0,74447.3,74804.2,165.01847377
2026-04-16 01:00:00,74804.2,74804.2,74449.6,74647.2,65.32802403
2026-04-16 02:00:00,74647.2,75255.4,74602.7,74879.5,227.90409568
2026-04-16 03:00:00,74883.5,75150.0,74862.5,74886.4,81.28501193
2026-04-16 04:00:00,74886.5,75171.9,74717.2,74938.0,134.62043737
2026-04-16 05:00:00,74938.0,75136.5,74888.3,75046.3,77.25777321
2026-04-16 06:00:00,75046.3,75117.4,74851.1,75028.6,105.77408234
2026-04-16 07:00:00,75028.6,75077.2,74628.5,74701.2,188.05211293
2026-04-16 08:00:00,74701.3,74762.7,74510.6,74673.7,1029.09464626
2026-04-16 09:00:00,74673.7,74904.9,74591.4,74597.8,221.47045248
2026-04-16 10:00:00,74597.7,74653.9,74285.7,74315.6,169.41638354
2026-04-16 11:00:00,74315.6,74587.2,74289.4,74580.7,169.74484664
2026-04-16 12:00:00,74580.7,74863.6,74575.3,74627.9,130.92030707
2026-04-16 13:00:00,74627.9,75014.6,73302.8,73791.7,745.76646492
2026-04-16 14:00:00,73791.7,74185.6,73428.5,73977.9,493.0546291
2026-04-16 15:00:00,73977.9,74880.3,73936.9,74701.6,436.13480958
2026-04-16 16:00:00,74701.6,74930.1,74067.1,74177.6,253.76234591
2026-04-16 17:00:00,74177.7,74437.6,73914.5,74339.4,156.75221604
2026-04-16 18:00:00,74338.3,75090.8,74242.2,75033.0,232.52213142
2026-04-16 19:00:00,75033.1,75411.7,74727.2,75347.0,202.85721769
2026-04-16 20:00:00,75347.0,75535.0,75000.0,75223.1,120.91376265
2026-04-16 21:00:00,75223.0,75278.3,74792.4,74935.7,107.29106557
2026-04-16 22:00:00,74935.7,75119.9,74833.3,74875.9,97.09034527
2026-04-16 23:00:00,74876.0,75173.2,74838.7,75147.0,63.47827841
2026-04-17 00:00:00,75147.0,75157.5,74876.0,74940.4,75.85714847
2026-04-17 01:00:00,74940.4,75035.0,74566.7,74745.0,111.32277247
2026-04-17 02:00:00,74745.0,74807.7,74537.4,74699.9,63.30975921
2026-04-17 03:00:00,74700.0,74836.5,74604.8,74617.8,48.85026753
2026-04-17 04:00:00,74617.9,74850.0,74588.2,74779.9,48.18718623
2026-04-17 05:00:00,74780.0,74804.5,74550.0,74635.6,126.41357522
2026-04-17 06:00:00,74635.5,74931.9,74592.8,74931.8,197.54471041
2026-04-17 07:00:00,74931.8,75088.6,74910.6,75072.9,1114.901626
2026-04-17 08:00:00,75073.0,75870.0,74983.2,75779.3,1824.86969597
2026-04-17 09:00:00,75773.7,76400.2,75521.4,75778.5,931.01567614
2026-04-17 10:00:00,75778.5,75889.0,75089.7,75280.8,473.25095052
2026-04-17 11:00:00,75280.7,75604.1,75242.5,75588.2,155.46668713
2026-04-17 12:00:00,75588.3,76260.6,75534.5,76237.3,460.72641881
2026-04-17 13:00:00,76236.0,77423.0,76060.1,77341.3,1851.61626325
2026-04-17 14:00:00,77341.4,78044.1,77011.1,77887.1,1277.1068419
2026-04-17 15:00:00,77887.2,77969.9,77440.0,77781.3,810.44762006
2026-04-17 16:00:00,77781.3,78344.3,77710.0,77855.9,565.01154054
2026-04-17 17:00:00,77855.9,77921.0,77100.2,77515.9,872.28453705
2026-04-17 18:00:00,77515.7,77566.4,77070.1,77154.7,645.80220752
2026-04-17 19:00:00,77154.8,77473.4,77000.0,77397.5,497.56153554
2026-04-17 20:00:00,77398.6,77610.0,77156.9,77334.2,106.94131658
2026-04-17 21:00:00,77334.3,77490.8,77279.4,77441.3,95.72528076
2026-04-17 22:00:00,77441.3,77512.9,77271.0,77299.2,106.95655109
2026-04-17 23:00:00,77299.3,77304.2,76901.9,77073.6,125.72286545
2026-04-18 00:00:00,77073.6,77267.5,76986.3,77165.3,159.91872658
2026-04-18 01:00:00,77166.3,77332.4,77111.3,77215.5,102.64502976
2026-04-18 02:00:00,77215.6,77415.3,77056.2,77289.3,111.22068047
2026-04-18 03:00:00,77289.4,77299.2,76967.8,77009.9,102.49496063
2026-04-18 04:00:00,77009.9,77162.0,76875.0,77109.0,83.19308767
2026-04-18 05:00:00,77109.0,77266.1,77108.9,77135.2,111.78943815
2026-04-18 06:00:00,77135.3,77213.8,77050.3,77125.0,74.20257855
2026-04-18 07:00:00,77125.1,77131.4,76884.9,76986.7,304.32804007
2026-04-18 08:00:00,76986.6,77040.4,76500.1,76738.9,294.6518534
2026-04-18 09:00:00,76738.9,76738.9,76411.1,76602.3,116.70051994
2026-04-18 10:00:00,76602.2,76602.3,76136.0,76198.8,320.74246436
2026-04-18 11:00:00,76198.8,76198.8,75780.9,76050.0,538.46444641
2026-04-18 12:00:00,76050.1,76310.0,76050.0,76218.8,118.06967601
2026-04-18 13:00:00,76218.7,76222.8,75801.0,76125.2,110.91286588
2026-04-18 14:00:00,76125.2,76311.5,75980.6,76263.7,99.8091652
2026-04-18 15:00:00,76263.8,76367.9,76000.0,76171.6,125.86986732
2026-04-18 16:00:00,76171.7,76218.7,75683.5,75944.8,222.84645609
2026-04-18 17:00:00,75943.3,75971.2,75784.9,75828.9,170.61007918
2026-04-18 18:00:00,75828.9,75848.2,75442.0,75653.2,218.67767061
2026-04-18 19:00:00,75653.2,75800.0,75569.4,75649.7,54.67698348
2026-04-18 20:00:00,75649.7,75838.5,75600.1,75749.9,75.44207067
2026-04-18 21:00:00,75749.9,75839.2,75592.1,75816.5,61.22636431
2026-04-18 22:00:00,75816.6,75874.8,75611.1,75812.9,80.76686312
2026-04-18 23:00:00,75813.0,75899.9,75694.9,75699.1,44.63632644
2026-04-19 00:00:00,75699.0,75849.5,75555.1,75673.8,62.64295729
2026-04-19 01:00:00,75673.8,75794.5,75460.0,75621.5,89.07211058
2026-04-19 02:00:00,75619.4,75728.0,75408.3,75500.1,105.15901257
2026-04-19 03:00:00,75500.1,75649.9,75363.6,75516.6,53.53824838
2026-04-19 04:00:00,75516.6,75783.5,75422.8,75670.1,87.89674778
2026-04-19 05:00:00,75670.2,75692.8,75513.9,75547.9,66.68276962
2026-04-19 06:00:00,75547.9,75548.0,75283.8,75397.3,116.06267651
2026-04-19 07:00:00,75397.8,75401.0,74889.7,75235.0,582.08311834
2026-04-19 08:00:00,75235.1,75299.7,75057.5,75253.9,352.58695002
2026-04-19 09:00:00,75253.9,75274.1,74926.0,75021.6,72.73116907
2026-04-19 10:00:00,75021.4,75244.3,74929.4,75224.3,66.32151706
2026-04-19 11:00:00,75224.3,75642.2,75218.0,75601.1,197.4075517
2026-04-19 12:00:00,75601.1,75700.0,75429.3,75572.5,105.96909038
2026-04-19 13:00:00,75572.5,76248.7,75552.9,75930.4,320.51453716
2026-04-19 14:00:00,75930.3,76150.2,75680.8,76028.3,161.63061202
2026-04-19 15:00:00,76028.3,76159.3,75393.0,75851.1,167.11644982
2026-04-19 16:00:00,75851.1,75862.5,75287.0,75391.9,145.74985185
2026-04-19 17:00:00,75392.0,75397.4,74644.0,74791.5,326.15271053
2026-04-19 18:00:00,74793.0,74914.8,74600.0,74779.9,134.8903857
2026-04-19 19:00:00,74781.5,75075.0,74781.5,74965.9,64.95801347
2026-04-19 20:00:00,74965.9,74967.9,74412.5,74634.4,499.21349664
2026-04-19 21:00:00,74636.0,74819.8,74360.0,74424.5,121.01891723
2026-04-19 22:00:00,74424.4,74424.4,73759.5,74044.9,455.07449586
2026-04-19 23:00:00,74044.9,74060.0,73795.0,73806.1,119.06698864
2026-04-20 00:00:00,73808.0,74361.7,73717.9,74277.8,295.22877789
2026-04-20 01:00:00,74277.8,74750.0,74222.7,74593.4,202.03344372
2026-04-20 02:00:00,74597.6,74633.5,74303.7,74408.0,99.87721803
2026-04-20 03:00:00,74408.0,74637.6,74360.7,74630.7,110.77574393
2026-04-20 04:00:00,74630.7,74633.5,74436.0,74566.1,104.69203396
2026-04-20 05:00:00,74566.0,74566.0,74110.0,74274.8,183.21886049
2026-04-20 06:00:00,74274.8,74900.0,74252.3,74786.7,175.05107921
2026-04-20 07:00:00,74786.8,75579.7,74666.7,74831.1,535.79858394
2026-04-20 08:00:00,74831.2,75011.1,74615.3,74724.3,1182.97980639
2026-04-20 09:00:00,74724.3,75239.0,74698.2,75056.3,166.67702989
2026-04-20 10:00:00,75056.4,75399.0,75002.6,75026.4,84.37933355
2026-04-20 11:00:00,75026.5,75278.9,74960.1,75194.8,94.10915184
2026-04-20 12:00:00,75194.9,75651.5,75047.5,75288.5,211.48029849
2026-04-20 13:00:00,75287.0,75426.9,74854.6,75264.2,329.94610029
2026-04-20 14:00:00,75267.2,75757.5,74918.7,75041.3,258.67104724
2026-04-20 15:00:00,75032.0,75763.3,74703.8,75710.9,306.14027198
2026-04-20 16:00:00,75713.6,75722.2,75300.0,75348.2,105.49297732
2026-04-20 17:00:00,75348.1,75982.9,75290.1,75903.5,245.03039091
2026-04-20 18:00:00,75903.6,76447.8,75903.6,76425.4,332.35114237
2026-04-20 19:00:00,76425.4,76470.0,76143.8,76287.7,178.47464082
2026-04-20 20:00:00,76292.3,76564.2,76111.8,76269.7,139.79305117
2026-04-20 21:00:00,76269.7,76360.0,75782.2,75952.2,166.91419444
2026-04-20 22:00:00,75952.2,76142.8,75900.1,75972.0,81.41238274
2026-04-20 23:00:00,75972.0,75972.0,75604.5,75840.4,153.49406017
2026-04-21 00:00:00,75840.4,76100.0,75695.6,76097.0,166.74385783
2026-04-21 01:00:00,76097.1,76270.2,75864.9,75924.1,98.07681361
2026-04-21 02:00:00,75924.1,75933.8,75583.8,75590.6,114.48917831
2026-04-21 03:00:00,75590.6,75727.2,75485.7,75712.3,123.75506374
2026-04-21 04:00:00,75711.4,75843.8,75595.8,75822.0,87.45050705
2026-04-21 05:00:00,75822.1,75981.0,75786.3,75816.3,94.39918651
2026-04-21 06:00:00,75816.4,76130.0,75710.0,75979.0,78.46330211
2026-04-21 07:00:00,75978.9,76301.6,75823.4,76079.9,246.65353548
2026-04-21 08:00:00,76079.9,76954.1,76063.0,76505.8,394.6839741
2026-04-21 09:00:00,76505.8,76590.5,76165.0,76362.9,132.84879625
2026-04-21 10:00:00,76362.9,76868.0,76353.1,76749.3,178.38819956
2026-04-21 11:00:00,76749.4,76749.4,76327.6,76450.8,257.36304682
2026-04-21 12:00:00,76450.8,76531.4,75716.7,76018.5,324.23593539
2026-04-21 13:00:00,76018.5,76189.0,75740.4,75904.9,215.65676918
2026-04-21 14:00:00,75905.1,76596.5,75625.0,75674.2,364.49996654
2026-04-21 15:00:00,75675.6,75981.1,75414.8,75839.4,299.65869815
2026-04-21 16:00:00,75839.5,76188.9,75761.9,75774.9,153.28588398
2026-04-21 17:00:00,75774.9,75905.5,75055.0,75556.3,311.98772373
2026-04-21 18:00:00,75556.4,75666.5,75310.5,75613.8,94.81011715
2026-04-21 19:00:00,75613.8,75917.2,74825.6,75025.9,286.93098306
2026-04-21 20:00:00,75025.9,75851.7,74975.1,75694.7,194.80301082
2026-04-21 21:00:00,75691.0,75775.7,75450.1,75542.3,81.29024762
2026-04-21 22:00:00,75541.1,75647.0,75294.3,75638.6,208.63682274
2026-04-21 23:00:00,75640.2,76423.0,75611.9,76329.7,205.64614945
2026-04-22 00:00:00,76329.7,76503.1,76218.8,76369.6,96.40770083
2026-04-22 01:00:00,76369.6,76427.2,76140.4,76301.0,82.50076578
2026-04-22 02:00:00,76301.1,77646.5,76225.8,77605.2,662.99930513
2026-04-22 03:00:00,77605.2,77744.0,77371.9,77526.2,342.4753655
2026-04-22 04:00:00,77526.3,77704.7,77375.0,77526.4,238.77433365
2026-04-22 05:00:00,77526.4,78450.0,77445.2,77987.7,837.64213127
2026-04-22 06:00:00,77987.8,78033.0,77900.1,78004.0,150.8196665
2026-04-22 07:00:00,78004.1,78133.9,77830.1,78010.1,327.85999864
2026-04-22 08:00:00,78010.1,78210.0,77944.4,78014.9,303.61611367
2026-04-22 09:00:00,78012.2,78189.1,77952.9,78006.7,161.31260907
2026-04-22 10:00:00,78006.8,78187.5,77952.2,78163.1,97.41987591
2026-04-22 11:00:00,78163.2,78399.0,78100.1,78299.6,179.71447313
2026-04-22 12:00:00,78299.6,78530.8,78108.0,78230.3,361.47609418
2026-04-22 13:00:00,78230.2,78830.1,78158.2,78830.1,561.90931826
2026-04-22 14:00:00,78830.1,79186.0,78566.6,79038.2,824.48698117
2026-04-22 15:00:00,79036.9,79398.0,78833.4,79270.5,420.2232349
2026-04-22 16:00:00,79270.6,79462.3,78631.0,78744.9,437.25386133
2026-04-22 17:00:00,78745.0,79029.0,78697.9,78906.8,233.13408191
2026-04-22 18:00:00,78906.8,79160.5,78832.1,79025.1,147.28992153
2026-04-22 19:00:00,79025.2,79068.0,78700.0,78842.8,330.7733854
2026-04-22 20:00:00,78842.8,78922.7,78408.9,78428.7,160.40920934
2026-04-22 21:00:00,78428.6,78825.9,78417.9,78762.2,91.69772985
2026-04-22 22:00:00,78762.2,78827.1,78457.3,78600.7,91.06271585
2026-04-22 23:00:00,78600.1,78606.3,78159.1,78183.1,166.91506356
2026-04-23 00:00:00,78183.1,78585.2,77584.0,78432.8,282.13126306
2026-04-23 01:00:00,78433.5,78478.4,78064.5,78349.5,154.75802116
2026-04-23 02:00:00,78349.6,78366.7,77756.3,77932.5,231.56167659
2026-04-23 03:00:00,77932.5,78020.1,77467.1,77740.6,286.11873327
2026-04-23 04:00:00,77740.7,77943.8,77667.0,77908.7,257.43110062
2026-04-23 05:00:00,77912.4,78105.9,77772.3,78027.4,171.12235355
2026-04-23 06:00:00,78027.5,78343.3,78027.5,78203.6,262.63539058
2026-04-23 07:00:00,78203.6,78245.8,77980.0,78046.1,298.64238715
2026-04-23 08:00:00,78046.1,78176.4,77650.0,77853.1,749.93821255
2026-04-23 09:00:00,77853.1,77857.0,77440.0,77653.9,190.58748341
2026-04-23 10:00:00,77653.0,77713.8,77180.0,77407.7,428.20852165
2026-04-23 11:00:00,77407.8,77745.6,77355.9,77698.2,280.96145066
2026-04-23 12:00:00,77698.3,77868.2,77510.5,77864.2,213.19673409
2026-04-23 13:00:00,77861.3,77903.9,77385.4,77525.5,229.01430183
2026-04-23 14:00:00,77524.7,78204.5,77405.6,78180.4,538.49834717
2026-04-23 15:00:00,78177.6,78666.2,77979.6,78377.1,1195.35743256
2026-04-23 16:00:00,78377.2,78519.5,78027.6,78091.5,419.67861972
2026-04-23 17:00:00,78091.6,78175.6,76953.8,77771.0,622.94995954
